ALGRUNID	ITERNUM	U_TIME	S_TIME	PRTIME	ALL_U_TIME	ALL_S_TIME	ALL_MIN_FLT	ALL_MAJ_FLT	ALL_NIVCSW	ALL_NVCSW	ALL_CPU_COUNT	ALL_CPU_DELAY	ALL_BLKIO_COUNT	ALL_SWAPIN_COUNT	ALL_SWAPIN_DELAY	ALL_FREEPGS_COUNT	ALL_FREEPGS_DELAY	ALL_READ_BYTES	ALL_READ_CHAR	ALL_READ_SYSCALLS	ALL_WRITE_BYTES	ALL_WRITE_CHAR	ALL_WRITE_SYSCALLS
19060	194	96207	1	96208	194	17	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	195	96201	5	96206	196	16	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	196	96200	3	96203	192	16	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	197	96202	7	96209	188	20	1114	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	198	96202	3	96205	195	14	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	199	96206	1	96207	194	14	1120	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	200	96197	8	96205	196	15	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	201	96205	1	96206	192	17	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	202	96202	2	96204	188	20	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	203	96202	4	96206	192	18	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	204	96205	4	96209	196	12	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	205	96199	3	96202	195	16	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	206	96203	2	96205	196	16	1114	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	207	96203	3	96206	194	16	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	208	96199	3	96202	194	16	1120	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	209	96200	3	96203	192	21	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	210	96199	3	96202	192	21	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	211	96206	1	96207	192	20	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	32768	0	0
19060	212	96205	2	96207	192	19	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	53248	7	0
19060	213	96206	2	96208	188	21	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	214	96198	2	96200	194	18	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	215	96204	3	96207	192	18	1115	0	0	0	0	0	0	0	0	0	0	0	11480	23	12288	0	0
19060	216	96202	2	96204	194	20	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	217	96202	4	96206	194	15	1120	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	218	96202	3	96205	194	19	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	219	96195	4	96199	198	12	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	12288	0	0
19060	220	96205	1	96206	194	17	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	32768	0	0
19060	221	96204	0	96204	195	20	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	222	96197	6	96203	194	17	1114	0	0	0	0	0	0	0	0	0	0	0	11480	23	12288	0	0
19060	223	96203	2	96205	192	20	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	224	96201	5	96206	193	19	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	225	96195	2	96197	194	16	1120	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	226	96199	6	96205	192	21	1120	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	227	96206	1	96207	192	17	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	228	96200	4	96204	196	17	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	229	96205	2	96207	192	17	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	230	96203	4	96207	192	17	1116	0	0	0	0	0	0	0	0	0	0	0	11570	23	20480	0	0
19060	231	96195	2	96197	196	16	1114	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	232	96205	3	96208	196	15	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
